Agency,SKU,YearMonth,Volume
Agency_46,SKU_03,201501,2485.971
Agency_16,SKU_05,201501,1127.0682
Agency_08,SKU_04,201501,149.526
Agency_32,SKU_03,201501,882.801
Agency_08,SKU_03,201501,8.9676
Agency_16,SKU_04,201501,986.1687
Agency_43,SKU_01,201501,915.732
Agency_46,SKU_17,201501,0
Agency_16,SKU_03,201501,213.2766
Agency_43,SKU_02,201501,512.136
Agency_43,SKU_05,201501,372.0897
Agency_16,SKU_20,201501,0
Agency_43,SKU_04,201501,116.937
Agency_15,SKU_02,201501,183.384
Agency_44,SKU_03,201501,0
Agency_09,SKU_27,201501,0
Agency_15,SKU_05,201501,129.7809
Agency_09,SKU_03,201501,6024.4506
Agency_09,SKU_01,201501,3751.92
Agency_44,SKU_01,201501,0
Agency_49,SKU_23,201501,0
Agency_43,SKU_03,201501,22.1652
Agency_44,SKU_02,201501,0
Agency_09,SKU_02,201501,1286.28
Agency_13,SKU_01,201501,6882.84
Agency_15,SKU_04,201501,205.6941
Agency_44,SKU_05,201501,0
Agency_09,SKU_05,201501,1139.7843
Agency_13,SKU_07,201501,12.39
Agency_38,SKU_01,201501,8518.716
Agency_38,SKU_07,201501,83.6325
Agency_13,SKU_02,201501,2979.288
Agency_01,SKU_01,201501,41.58
Agency_13,SKU_05,201501,1063.8711
Agency_38,SKU_02,201501,3676.32
Agency_44,SKU_04,201501,0
Agency_38,SKU_05,201501,2730.0636
Agency_01,SKU_02,201501,59.076
Agency_09,SKU_04,201501,1488.0393
Agency_01,SKU_05,201501,15.0165
Agency_15,SKU_03,201501,93.906
Agency_15,SKU_01,201501,959.04
Agency_09,SKU_21,201501,0
Agency_39,SKU_07,201501,4.425
Agency_39,SKU_03,201501,286.1172
Agency_19,SKU_01,201501,30.564
Agency_45,SKU_04,201501,249.9129
Agency_13,SKU_04,201501,1186.3035
Agency_01,SKU_11,201501,5.112
Agency_19,SKU_02,201501,54
Agency_39,SKU_02,201501,4526.82
Agency_38,SKU_04,201501,1287.585
Agency_19,SKU_05,201501,60.0021
Agency_39,SKU_05,201501,5044.905
Agency_01,SKU_04,201501,113.8059
Agency_19,SKU_04,201501,122.049
Agency_38,SKU_21,201501,0
Agency_28,SKU_06,201501,104.436
Agency_17,SKU_01,201501,90.828
Agency_45,SKU_08,201501,5.8788
Agency_60,SKU_03,201501,305.9136
Agency_45,SKU_03,201501,26.4798
Agency_13,SKU_03,201501,266.913
Agency_28,SKU_04,201501,31.7583
Agency_17,SKU_02,201501,1002.672
Agency_12,SKU_04,201501,970.3215
Agency_39,SKU_04,201501,1862.1099
Agency_38,SKU_03,201501,2417.1912
Agency_17,SKU_05,201501,677.9151
Agency_01,SKU_03,201501,32.2326
Agency_19,SKU_08,201501,1.278
Agency_19,SKU_03,201501,27.918
Agency_52,SKU_01,201501,142.884
Agency_45,SKU_01,201501,78.732
Agency_34,SKU_22,201501,2.4708
Agency_28,SKU_01,201501,55.296
Agency_45,SKU_02,201501,49.464
Agency_52,SKU_02,201501,980.964
Agency_38,SKU_14,201501,0.852
Agency_60,SKU_23,201501,0
Agency_39,SKU_01,201501,4189.32
Agency_45,SKU_05,201501,345.2517
Agency_60,SKU_01,201501,10423.188
Agency_52,SKU_05,201501,681.0462
Agency_17,SKU_04,201501,280.0098
Agency_13,SKU_20,201501,0
Agency_35,SKU_03,201501,3.2148
Agency_28,SKU_02,201501,70.956
Agency_12,SKU_02,201501,3308.904
Agency_34,SKU_04,201501,1.0224
Agency_60,SKU_07,201501,72.57
Agency_28,SKU_08,201501,9.6489
Agency_28,SKU_05,201501,1.3419
Agency_12,SKU_05,201501,1271.8017
Agency_28,SKU_03,201501,206.6778
Agency_12,SKU_03,201501,528.9192
Agency_60,SKU_02,201501,3621.24
Agency_10,SKU_04,201501,1113.777
Agency_11,SKU_03,201501,210.4848
Agency_25,SKU_05,201501,452.0286
Agency_60,SKU_05,201501,1609.4493
Agency_25,SKU_04,201501,27.2214
Agency_52,SKU_04,201501,192.0834
Agency_17,SKU_03,201501,24.7878
Agency_26,SKU_01,201501,0
Agency_10,SKU_32,201501,126.7137
Agency_37,SKU_04,201501,0
Agency_26,SKU_02,201501,0
Agency_34,SKU_03,201501,2.1996
Agency_53,SKU_01,201501,3662.172
Agency_20,SKU_01,201501,2992.896
Agency_26,SKU_05,201501,0
Agency_49,SKU_01,201501,2356.128
Agency_53,SKU_07,201501,31.86
Agency_25,SKU_03,201501,2.3688
Agency_20,SKU_07,201501,1.77
Agency_55,SKU_04,201501,1198.6362
Agency_52,SKU_03,201501,27.072
Agency_49,SKU_07,201501,5.7525
Agency_53,SKU_02,201501,5964.732
Agency_20,SKU_02,201501,7495.524
Agency_53,SKU_05,201501,5087.1429
Agency_20,SKU_05,201501,2457.0828
Agency_60,SKU_04,201501,1754.4384
Agency_49,SKU_02,201501,2714.796
Agency_10,SKU_03,201501,3869.4348
Agency_49,SKU_05,201501,2122.8219
Agency_37,SKU_18,201501,1.6074
Agency_36,SKU_22,201501,8.0088
Agency_26,SKU_11,201501,5.3676
Agency_25,SKU_21,201501,0
Agency_55,SKU_01,201501,2700.648
Agency_59,SKU_01,201501,8163.828
Agency_55,SKU_03,201501,4160.0358
Agency_26,SKU_04,201501,0.2556
Agency_59,SKU_17,201501,0
Agency_59,SKU_07,201501,8.85
Agency_36,SKU_04,201501,0
Agency_58,SKU_23,201501,0
Agency_55,SKU_02,201501,527.904
Agency_55,SKU_05,201501,85.9455
Agency_56,SKU_04,201501,1345.4784
Agency_59,SKU_02,201501,3114.72
Agency_31,SKU_01,201501,197.856
Agency_58,SKU_17,201501,0
Agency_29,SKU_01,201501,2.7
Agency_59,SKU_05,201501,1304.3907
Agency_40,SKU_04,201501,0
Agency_47,SKU_04,201501,67.3506
Agency_20,SKU_04,201501,1392.1893
Agency_49,SKU_34,201501,0
Agency_31,SKU_02,201501,24.408
Agency_29,SKU_02,201501,8.748
Agency_31,SKU_05,201501,15.336
Agency_29,SKU_05,201501,25.7517
Agency_10,SKU_23,201501,0
Agency_33,SKU_04,201501,0.3195
Agency_49,SKU_04,201501,2681.5635
Agency_36,SKU_03,201501,6.2604
Agency_29,SKU_08,201501,4.7286
Agency_10,SKU_01,201501,2424.384
Agency_26,SKU_03,201501,0
Agency_35,SKU_04,201501,0
Agency_31,SKU_04,201501,878.3694
Agency_56,SKU_03,201501,5858.2116
Agency_29,SKU_03,201501,1.5228
Agency_26,SKU_18,201501,4.8222
Agency_56,SKU_01,201501,6488.1
Agency_10,SKU_02,201501,215.46
Agency_10,SKU_21,201501,0
Agency_51,SKU_04,201501,2932.9461
Agency_47,SKU_03,201501,250.0776
Agency_10,SKU_05,201501,131.4423
Agency_20,SKU_03,201501,189.6732
Agency_35,SKU_32,201501,0
Agency_56,SKU_02,201501,2408.508
Agency_40,SKU_03,201501,15.3126
Agency_56,SKU_05,201501,33.867
Agency_59,SKU_04,201501,1438.7085
Agency_40,SKU_18,201501,0
Agency_18,SKU_01,201501,5.076
Agency_33,SKU_03,201501,3.384
Agency_49,SKU_03,201501,9447.1974
Agency_12,SKU_01,201501,9582.624
Agency_31,SKU_08,201501,3.1311
Agency_29,SKU_06,201501,8.532
Agency_33,SKU_18,201501,10.9134
Agency_12,SKU_07,201501,8.85
Agency_31,SKU_03,201501,588.5622
Agency_50,SKU_01,201501,1563.624
Agency_18,SKU_02,201501,69.228
Agency_29,SKU_04,201501,27.7965
Agency_18,SKU_05,201501,293.2371
Agency_47,SKU_17,201501,0
Agency_50,SKU_02,201501,8351.208
Agency_51,SKU_03,201501,3953.0196
Agency_20,SKU_23,201501,0
Agency_50,SKU_05,201501,3260.178
Agency_48,SKU_02,201501,386.64
Agency_54,SKU_03,201501,160.1478
Agency_58,SKU_02,201501,3253.284
Agency_04,SKU_01,201501,24.84
Agency_48,SKU_05,201501,1247.7753
Agency_58,SKU_05,201501,1365.9903
Agency_18,SKU_04,201501,149.1426
Agency_04,SKU_02,201501,3.78
Agency_27,SKU_01,201501,1445.148
Agency_04,SKU_05,201501,0.7029
Agency_21,SKU_01,201501,33.588
Agency_41,SKU_03,201501,489.6648
Agency_30,SKU_08,201501,87.4791
Agency_20,SKU_21,201501,0
Agency_07,SKU_03,201501,715.3776
Agency_54,SKU_14,201501,0
Agency_27,SKU_02,201501,522.504
Agency_30,SKU_03,201501,9072.3348
Agency_24,SKU_01,201501,1.188
Agency_11,SKU_01,201501,304.344
Agency_59,SKU_03,201501,752.0094
Agency_54,SKU_15,201501,0
Agency_27,SKU_05,201501,83.1978
Agency_21,SKU_02,201501,69.552
Agency_24,SKU_02,201501,93.744
Agency_11,SKU_02,201501,5.616
Agency_21,SKU_05,201501,219.177
Agency_24,SKU_05,201501,333.3024
Agency_11,SKU_05,201501,4.6647
Agency_27,SKU_06,201501,17.172
Agency_50,SKU_04,201501,2760.6078
Agency_18,SKU_03,201501,15.9048
Agency_04,SKU_04,201501,92.8467
Agency_48,SKU_04,201501,2143.5255
Agency_27,SKU_04,201501,3882.1806
Agency_48,SKU_23,201501,0
Agency_51,SKU_17,201501,0
Agency_58,SKU_04,201501,1704.2769
Agency_11,SKU_04,201501,105.6267
Agency_51,SKU_01,201501,4152.708
Agency_21,SKU_04,201501,15.975
Agency_24,SKU_04,201501,43.3242
Agency_48,SKU_17,201501,0
Agency_04,SKU_03,201501,443.5578
Agency_05,SKU_23,201501,0
Agency_48,SKU_01,201501,3336.228
Agency_51,SKU_07,201501,8.4075
Agency_48,SKU_28,201501,0
Agency_50,SKU_03,201501,422.9154
Agency_23,SKU_01,201501,36.612
Agency_48,SKU_07,201501,47.79
Agency_51,SKU_02,201501,3723.516
Agency_27,SKU_08,201501,198.8568
Agency_23,SKU_02,201501,50.976
Agency_51,SKU_05,201501,1761.723
Agency_48,SKU_03,201501,8129.8908
Agency_07,SKU_21,201501,0
Agency_27,SKU_03,201501,2340.6282
Agency_23,SKU_05,201501,538.8048
Agency_05,SKU_26,201501,0
Agency_21,SKU_03,201501,21.8268
Agency_24,SKU_03,201501,1.3536
Agency_05,SKU_21,201501,0
Agency_03,SKU_04,201501,1250.1396
Agency_23,SKU_04,201501,23.5152
Agency_02,SKU_01,201501,6082.992
Agency_07,SKU_01,201501,6665.436
Agency_41,SKU_01,201501,3390.12
Agency_02,SKU_02,201501,5544.288
Agency_47,SKU_02,201501,0.432
Agency_03,SKU_32,201501,1.4697
Agency_02,SKU_05,201501,1451.8719
Agency_47,SKU_05,201501,0
Agency_58,SKU_03,201501,382.4766
Agency_07,SKU_02,201501,565.812
Agency_41,SKU_02,201501,2366.82
Agency_21,SKU_21,201501,0
Agency_07,SKU_05,201501,66.9672
Agency_54,SKU_01,201501,51.84
Agency_41,SKU_05,201501,1657.3104
Agency_24,SKU_21,201501,0
Agency_54,SKU_02,201501,28.296
Agency_50,SKU_17,201501,0
Agency_23,SKU_03,201501,9.0522
Agency_41,SKU_04,201501,565.7067
Agency_47,SKU_01,201501,9.396
Agency_58,SKU_07,201501,26.55
Agency_02,SKU_11,201501,0
Agency_54,SKU_05,201501,82.5588
Agency_58,SKU_01,201501,6143.364
Agency_42,SKU_01,201501,241.812
Agency_57,SKU_17,201501,0
Agency_03,SKU_03,201501,7246.413
Agency_23,SKU_21,201501,0
Agency_02,SKU_12,201501,6
Agency_42,SKU_02,201501,174.528
Agency_54,SKU_04,201501,53.5482
Agency_02,SKU_31,201501,14.16
Agency_42,SKU_05,201501,338.67
Agency_57,SKU_01,201501,6488.1
Agency_02,SKU_34,201501,0
Agency_05,SKU_01,201501,9026.964
Agency_07,SKU_04,201501,1600.056
Agency_05,SKU_14,201501,0.5964
Agency_57,SKU_07,201501,98.235
Agency_42,SKU_04,201501,78.4053
Agency_05,SKU_02,201501,955.26
Agency_02,SKU_04,201501,1782.81
Agency_57,SKU_04,201501,1688.9409
Agency_22,SKU_01,201501,103.68
Agency_22,SKU_04,201501,65.3058
Agency_57,SKU_02,201501,3023.244
Agency_05,SKU_05,201501,380.2689
Agency_25,SKU_01,201501,4.536
Agency_30,SKU_06,201501,5.184
Agency_25,SKU_02,201501,30.456
Agency_22,SKU_02,201501,124.092
Agency_57,SKU_05,201501,1695.5226
Agency_22,SKU_05,201501,233.235
Agency_42,SKU_03,201501,563.6898
Agency_30,SKU_02,201501,143.208
Agency_30,SKU_05,201501,179.8146
Agency_30,SKU_04,201501,2813.0697
Agency_30,SKU_01,201501,1331.424
Agency_22,SKU_03,201501,76.7322
Agency_05,SKU_03,201501,1049.5476
Agency_02,SKU_03,201501,10304.4492
Agency_03,SKU_02,201501,650.484
Agency_03,SKU_01,201501,2289.816
Agency_03,SKU_05,201501,595.1646
Agency_05,SKU_04,201501,4080.015
Agency_57,SKU_03,201501,1099.8
Agency_57,SKU_23,201501,0
Agency_17,SKU_01,201601,102.924
Agency_17,SKU_02,201601,961.092
Agency_17,SKU_05,201601,748.908
Agency_34,SKU_22,201601,1.1928
Agency_36,SKU_22,201601,5.2824
Agency_39,SKU_07,201601,3.9825
Agency_39,SKU_01,201601,2901.204
Agency_47,SKU_05,201601,0.1917
Agency_39,SKU_02,201601,4254.336
Agency_47,SKU_01,201601,5.292
Agency_47,SKU_02,201601,0
Agency_17,SKU_04,201601,295.4097
Agency_34,SKU_04,201601,0
Agency_36,SKU_04,201601,0
Agency_39,SKU_05,201601,7308.0513
Agency_35,SKU_03,201601,1.0998
Agency_47,SKU_04,201601,57.3183
Agency_43,SKU_01,201601,281.988
Agency_32,SKU_14,201601,2.5134
Agency_43,SKU_02,201601,270.108
Agency_43,SKU_05,201601,391.3236
Agency_38,SKU_21,201601,0
Agency_17,SKU_03,201601,9.8982
Agency_38,SKU_01,201601,7906.572
Agency_38,SKU_07,201601,61.95
Agency_43,SKU_04,201601,277.2621
Agency_36,SKU_03,201601,5.8374
Agency_39,SKU_04,201601,1990.6767
Agency_34,SKU_03,201601,3.8916
Agency_38,SKU_02,201601,3324.564
Agency_47,SKU_03,201601,218.9448
Agency_38,SKU_05,201601,2918.952
Agency_32,SKU_01,201601,1406.268
Agency_52,SKU_01,201601,124.092
Agency_37,SKU_18,201601,1.6074
Agency_32,SKU_02,201601,2075.112
Agency_28,SKU_01,201601,11.448
Agency_52,SKU_02,201601,947.376
Agency_32,SKU_05,201601,3061.7046
Agency_43,SKU_03,201601,188.235
Agency_52,SKU_05,201601,726.9264
Agency_28,SKU_02,201601,19.764
Agency_47,SKU_17,201601,0
Agency_39,SKU_03,201601,107.6958
Agency_28,SKU_05,201601,0.639
Agency_37,SKU_04,201601,0
Agency_38,SKU_04,201601,1061.6346
Agency_53,SKU_04,201601,1855.0809
Agency_52,SKU_04,201601,168.7599
Agency_49,SKU_34,201601,56.1975
Agency_32,SKU_04,201601,1677.2472
Agency_49,SKU_23,201601,0
Agency_49,SKU_04,201601,2218.0968
Agency_13,SKU_01,201601,5471.604
Agency_28,SKU_06,201601,515.808
Agency_13,SKU_07,201601,14.16
Agency_35,SKU_04,201601,0
Agency_49,SKU_01,201601,1879.416
Agency_13,SKU_02,201601,3817.368
Agency_28,SKU_04,201601,29.9691
Agency_01,SKU_01,201601,55.836
Agency_52,SKU_03,201601,16.5816
Agency_38,SKU_03,201601,1322.298
Agency_13,SKU_05,201601,1122.4035
Agency_49,SKU_07,201601,4.425
Agency_35,SKU_32,201601,0
Agency_53,SKU_02,201601,5162.292
Agency_53,SKU_03,201601,154.9872
Agency_01,SKU_02,201601,26.676
Agency_32,SKU_03,201601,666.3096
Agency_53,SKU_05,201601,6057.2088
Agency_01,SKU_05,201601,17.253
Agency_49,SKU_02,201601,2741.148
Agency_53,SKU_24,201601,0
Agency_49,SKU_05,201601,2573.9559
Agency_53,SKU_01,201601,2730.348
Agency_49,SKU_03,201601,8034.462
Agency_15,SKU_01,201601,877.932
Agency_53,SKU_07,201601,22.125
Agency_38,SKU_14,201601,5.0694
Agency_48,SKU_01,201601,2632.716
Agency_16,SKU_01,201601,6458.616
Agency_15,SKU_02,201601,307.044
Agency_16,SKU_07,201601,9.735
Agency_28,SKU_08,201601,9.2016
Agency_15,SKU_05,201601,159.3027
Agency_13,SKU_04,201601,898.5618
Agency_28,SKU_03,201601,122.4162
Agency_01,SKU_11,201601,15.336
Agency_16,SKU_02,201601,3614.976
Agency_53,SKU_15,201601,0
Agency_58,SKU_17,201601,0
Agency_31,SKU_01,201601,196.668
Agency_48,SKU_02,201601,524.124
Agency_46,SKU_01,201601,3567.24
Agency_59,SKU_05,201601,1330.4619
Agency_16,SKU_05,201601,1175.9517
Agency_48,SKU_05,201601,1560.6297
Agency_01,SKU_04,201601,98.2782
Agency_09,SKU_01,201601,2251.368
Agency_31,SKU_02,201601,19.764
Agency_31,SKU_05,201601,29.7774
Agency_46,SKU_02,201601,3962.304
Agency_33,SKU_04,201601,4.2813
Agency_09,SKU_02,201601,1037.664
Agency_07,SKU_03,201601,242.2098
Agency_46,SKU_05,201601,3807.9288
Agency_15,SKU_04,201601,162.5616
Agency_09,SKU_05,201601,1018.4382
Agency_31,SKU_04,201601,752.9976
Agency_13,SKU_03,201601,145.0044
Agency_54,SKU_01,201601,53.892
Agency_16,SKU_20,201601,11.1186
Agency_08,SKU_01,201601,168.696
Agency_12,SKU_04,201601,1235.7621
Agency_16,SKU_04,201601,964.7622
Agency_54,SKU_02,201601,34.452
Agency_54,SKU_05,201601,73.3572
Agency_01,SKU_03,201601,20.8962
Agency_48,SKU_04,201601,2405.0682
Agency_09,SKU_04,201601,1225.3464
Agency_46,SKU_04,201601,4625.2737
Agency_08,SKU_02,201601,1.296
Agency_48,SKU_23,201601,0
Agency_59,SKU_04,201601,1173.843
Agency_08,SKU_05,201601,6.1983
Agency_18,SKU_01,201601,0
Agency_54,SKU_04,201601,56.2959
Agency_33,SKU_03,201601,1.9458
Agency_15,SKU_03,201601,43.3998
Agency_31,SKU_08,201601,0.639
Agency_48,SKU_17,201601,0
Agency_33,SKU_18,201601,4.9914
Agency_31,SKU_03,201601,532.7262
Agency_59,SKU_01,201601,5721.732
Agency_60,SKU_01,201601,9617.832
Agency_08,SKU_04,201601,189.2079
Agency_18,SKU_02,201601,70.632
Agency_48,SKU_28,201601,0
Agency_13,SKU_20,201601,19.45755
Agency_09,SKU_27,201601,0
Agency_59,SKU_07,201601,11.505
Agency_60,SKU_07,201601,65.49
Agency_18,SKU_05,201601,400.2057
Agency_16,SKU_03,201601,67.9338
Agency_58,SKU_23,201601,2.43
Agency_12,SKU_03,201601,778.4046
Agency_48,SKU_03,201601,7565.1858
Agency_59,SKU_02,201601,3371.976
Agency_07,SKU_21,201601,0
Agency_60,SKU_02,201601,4109.724
Agency_54,SKU_03,201601,126.1386
Agency_29,SKU_01,201601,6.372
Agency_60,SKU_05,201601,1454.8752
Agency_46,SKU_03,201601,1867.2912
Agency_09,SKU_03,201601,4355.8848
Agency_08,SKU_03,201601,6.768
Agency_18,SKU_04,201601,169.974
Agency_29,SKU_02,201601,1.62
Agency_44,SKU_01,201601,0
Agency_29,SKU_05,201601,17.892
Agency_30,SKU_08,201601,83.4534
Agency_44,SKU_02,201601,0
Agency_54,SKU_14,201601,0.0426
Agency_30,SKU_03,201601,9746.1738
Agency_59,SKU_03,201601,480.8664
Agency_60,SKU_03,201601,162.6012
Agency_44,SKU_05,201601,0
Agency_54,SKU_15,201601,0
Agency_18,SKU_03,201601,23.0958
Agency_44,SKU_04,201601,0
Agency_46,SKU_17,201601,0
Agency_60,SKU_04,201601,1687.0878
Agency_12,SKU_01,201601,10680.444
Agency_29,SKU_06,201601,16.848
Agency_12,SKU_07,201601,4.8675
Agency_60,SKU_23,201601,3.33
Agency_09,SKU_21,201601,0
Agency_59,SKU_17,201601,0
Agency_44,SKU_03,201601,0
Agency_12,SKU_02,201601,5951.016
Agency_29,SKU_04,201601,38.0844
Agency_48,SKU_07,201601,0.885
Agency_12,SKU_05,201601,1931.6331
Agency_11,SKU_03,201601,141.8742
Agency_25,SKU_05,201601,597.7206
Agency_58,SKU_02,201601,3256.524
Agency_25,SKU_04,201601,30.7359
Agency_58,SKU_05,201601,1016.7768
Agency_29,SKU_08,201601,3.9618
Agency_29,SKU_03,201601,8.5446
Agency_25,SKU_03,201601,0
Agency_51,SKU_04,201601,2439.702
Agency_58,SKU_04,201601,1631.1753
Agency_25,SKU_21,201601,0
Agency_55,SKU_01,201601,3361.608
Agency_19,SKU_01,201601,29.808
Agency_51,SKU_02,201601,4218.156
Agency_55,SKU_02,201601,1968.084
Agency_51,SKU_03,201601,3638.7306
Agency_19,SKU_02,201601,45.144
Agency_51,SKU_05,201601,1775.2059
Agency_55,SKU_05,201601,357.9678
Agency_19,SKU_05,201601,106.713
Agency_40,SKU_04,201601,0
Agency_42,SKU_03,201601,755.2242
Agency_05,SKU_23,201601,0
Agency_55,SKU_04,201601,1038.1833
Agency_07,SKU_01,201601,7630.848
Agency_19,SKU_04,201601,83.709
Agency_30,SKU_01,201601,733.968
Agency_58,SKU_03,201601,143.2278
Agency_07,SKU_02,201601,812.052
Agency_45,SKU_01,201601,55.188
Agency_20,SKU_01,201601,2552.688
Agency_05,SKU_26,201601,0
Agency_56,SKU_03,201601,4191.6762
Agency_07,SKU_05,201601,60.1938
Agency_30,SKU_02,201601,108.324
Agency_05,SKU_03,201601,482.5584
Agency_45,SKU_02,201601,35.64
Agency_20,SKU_07,201601,1.3275
Agency_05,SKU_21,201601,0
Agency_30,SKU_05,201601,183.0096
Agency_45,SKU_05,201601,406.5318
Agency_55,SKU_03,201601,4685.4018
Agency_19,SKU_08,201601,1.2141
Agency_20,SKU_02,201601,7891.992
Agency_40,SKU_03,201601,16.8354
Agency_30,SKU_06,201601,3.78
Agency_19,SKU_03,201601,43.0614
Agency_45,SKU_04,201601,144.1584
Agency_20,SKU_05,201601,2649.3579
Agency_51,SKU_17,201601,0
Agency_40,SKU_18,201601,0
Agency_51,SKU_01,201601,3634.632
Agency_30,SKU_04,201601,3347.0181
Agency_07,SKU_04,201601,1072.4976
Agency_51,SKU_07,201601,3.9825
Agency_05,SKU_14,201601,18.0198
Agency_50,SKU_01,201601,1175.04
Agency_58,SKU_01,201601,4436.856
Agency_25,SKU_01,201601,1.08
Agency_58,SKU_07,201601,36.285
Agency_50,SKU_02,201601,9711.468
Agency_45,SKU_08,201601,7.4763
Agency_10,SKU_32,201601,59.6826
Agency_25,SKU_02,201601,23.976
Agency_50,SKU_05,201601,3031.0965
Agency_45,SKU_03,201601,18.612
Agency_10,SKU_04,201601,882.5868
Agency_23,SKU_05,201601,611.9703
Agency_56,SKU_01,201601,3384.504
Agency_20,SKU_04,201601,1299.726
Agency_03,SKU_04,201601,957.9249
Agency_23,SKU_04,201601,37.8927
Agency_02,SKU_01,201601,5235.732
Agency_56,SKU_02,201601,1121.904
Agency_10,SKU_23,201601,0
Agency_56,SKU_05,201601,91.0575
Agency_02,SKU_02,201601,5442.444
Agency_24,SKU_01,201601,0.972
Agency_26,SKU_01,201601,0
Agency_03,SKU_32,201601,0
Agency_10,SKU_03,201601,2644.9344
Agency_02,SKU_05,201601,1389.3777
Agency_24,SKU_02,201601,76.68
Agency_26,SKU_02,201601,0
Agency_10,SKU_01,201601,1680.588
Agency_24,SKU_05,201601,474.8409
Agency_26,SKU_05,201601,0.4473
Agency_50,SKU_04,201601,2403.3429
Agency_10,SKU_02,201601,180.684
Agency_23,SKU_03,201601,5.8374
Agency_10,SKU_21,201601,0
Agency_10,SKU_05,201601,215.7903
Agency_20,SKU_03,201601,100.5894
Agency_57,SKU_04,201601,2279.5047
Agency_03,SKU_03,201601,6462.2556
Agency_56,SKU_04,201601,1743.6393
Agency_26,SKU_03,201601,0
Agency_27,SKU_02,201601,497.232
Agency_02,SKU_11,201601,0
Agency_24,SKU_04,201601,37.6371
Agency_26,SKU_11,201601,2.982
Agency_26,SKU_18,201601,0.7614
Agency_57,SKU_02,201601,4571.316
Agency_27,SKU_05,201601,74.8908
Agency_41,SKU_03,201601,572.1498
Agency_27,SKU_06,201601,10.044
Agency_57,SKU_05,201601,1921.0896
Agency_27,SKU_01,201601,1805.328
Agency_23,SKU_21,201601,0
Agency_02,SKU_12,201601,27
Agency_26,SKU_04,201601,1.0863
Agency_22,SKU_01,201601,70.308
Agency_27,SKU_04,201601,3759.8121
Agency_02,SKU_31,201601,14.16
Agency_50,SKU_03,201601,212.5152
Agency_22,SKU_02,201601,124.2
Agency_20,SKU_21,201601,0
Agency_02,SKU_34,201601,28.32
Agency_22,SKU_05,201601,268.6995
Agency_20,SKU_23,201601,0
Agency_21,SKU_01,201601,43.848
Agency_21,SKU_02,201601,74.736
Agency_02,SKU_04,201601,2282.2524
Agency_05,SKU_01,201601,8128.404
Agency_41,SKU_02,201601,2985.876
Agency_21,SKU_05,201601,296.7516
Agency_41,SKU_05,201601,2128.9563
Agency_24,SKU_03,201601,0.6768
Agency_22,SKU_03,201601,61.8426
Agency_41,SKU_04,201601,616.3794
Agency_22,SKU_04,201601,41.7267
Agency_57,SKU_03,201601,624.0096
Agency_05,SKU_02,201601,784.512
Agency_41,SKU_01,201601,3414.312
Agency_57,SKU_07,201601,115.05
Agency_05,SKU_05,201601,293.5566
Agency_57,SKU_01,201601,6533.676
Agency_27,SKU_08,201601,274.0671
Agency_11,SKU_01,201601,247.752
Agency_27,SKU_03,201601,2797.9758
Agency_11,SKU_02,201601,8.1
Agency_21,SKU_04,201601,24.0264
Agency_50,SKU_17,201601,0
Agency_24,SKU_21,201601,0
Agency_04,SKU_01,201601,18.144
Agency_11,SKU_05,201601,4.4091
Agency_02,SKU_03,201601,9420.5484
Agency_04,SKU_05,201601,0.4473
Agency_04,SKU_02,201601,1.728
Agency_03,SKU_01,201601,1126.116
Agency_11,SKU_04,201601,91.9521
Agency_57,SKU_23,201601,7.92
Agency_23,SKU_01,201601,38.124
Agency_23,SKU_02,201601,42.228
Agency_04,SKU_04,201601,45.8163
Agency_03,SKU_02,201601,395.388
Agency_57,SKU_17,201601,0
Agency_21,SKU_21,201601,0
Agency_21,SKU_03,201601,22.7574
Agency_42,SKU_04,201601,63.0054
Agency_03,SKU_05,201601,544.0446
